iteration,operator_0,operator_1,operator_2,operator_3
4395,0.20847356456500118,0.15190867580935355,0.30328247982387324,0.336335279801772
4396,0.20847356456500118,0.15190867580935355,0.30328247982387324,0.336335279801772
4397,0.20847356456500118,0.15190867580935355,0.30328247982387324,0.336335279801772
4398,0.20847356456500118,0.15190867580935355,0.30328247982387324,0.336335279801772
4399,0.20847356456500118,0.15190867580935355,0.30328247982387324,0.336335279801772
4400,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4401,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4402,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4403,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4404,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4405,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4406,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4407,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4408,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4409,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4410,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4411,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4412,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4413,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4414,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4415,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4416,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4417,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4418,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4419,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4420,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4421,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4422,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4423,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4424,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4425,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4426,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4427,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4428,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4429,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4430,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4431,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4432,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4433,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4434,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4435,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4436,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4437,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4438,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4439,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4440,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4441,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4442,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4443,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4444,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4445,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4446,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4447,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4448,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4449,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4450,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4451,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4452,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4453,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4454,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4455,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4456,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4457,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4458,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4459,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4460,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4461,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4462,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4463,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4464,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4465,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4466,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4467,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4468,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4469,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4470,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4471,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4472,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4473,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4474,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4475,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4476,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4477,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4478,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4479,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4480,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4481,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4482,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4483,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4484,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4485,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4486,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4487,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4488,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4489,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4490,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4491,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4492,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4493,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4494,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4495,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4496,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4497,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4498,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4499,0.2445561653354623,0.1638107484879644,0.272364184429696,0.31926890174687733
4500,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4501,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4502,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4503,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4504,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4505,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4506,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4507,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4508,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4509,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4510,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4511,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4512,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4513,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4514,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4515,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4516,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4517,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4518,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4519,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4520,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4521,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4522,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4523,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4524,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4525,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4526,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4527,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4528,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4529,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4530,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4531,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4532,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4533,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4534,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4535,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4536,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4537,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4538,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4539,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4540,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4541,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4542,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4543,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4544,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4545,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4546,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4547,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4548,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4549,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4550,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4551,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4552,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4553,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4554,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4555,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4556,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4557,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4558,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4559,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4560,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4561,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4562,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4563,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4564,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4565,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4566,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4567,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4568,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4569,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4570,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4571,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4572,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4573,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4574,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4575,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4576,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4577,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4578,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4579,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4580,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4581,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4582,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4583,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4584,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4585,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4586,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4587,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4588,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4589,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4590,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4591,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4592,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4593,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4594,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4595,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4596,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4597,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4598,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4599,0.22626140337090714,0.1785132843860667,0.27912161192358115,0.3161037003194451
4600,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4601,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4602,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4603,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4604,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4605,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4606,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4607,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4608,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4609,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4610,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4611,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4612,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4613,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4614,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4615,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4616,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4617,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4618,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4619,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4620,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4621,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4622,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4623,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4624,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4625,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4626,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4627,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4628,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4629,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4630,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4631,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4632,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4633,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4634,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4635,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4636,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4637,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4638,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4639,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4640,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4641,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4642,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4643,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4644,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4645,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4646,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4647,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4648,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4649,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4650,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4651,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4652,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4653,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4654,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4655,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4656,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4657,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4658,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4659,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4660,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4661,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4662,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4663,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4664,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4665,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4666,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4667,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4668,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4669,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4670,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4671,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4672,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4673,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4674,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4675,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4676,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4677,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4678,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4679,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4680,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4681,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4682,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4683,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4684,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4685,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4686,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4687,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4688,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4689,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4690,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4691,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4692,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4693,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4694,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4695,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4696,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4697,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4698,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4699,0.2239293186852898,0.1680160737215475,0.29325403206454276,0.31480057552862
4700,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4701,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4702,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4703,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4704,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4705,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4706,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4707,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4708,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4709,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4710,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4711,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4712,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4713,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4714,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4715,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4716,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4717,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4718,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4719,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4720,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4721,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4722,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4723,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4724,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4725,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4726,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4727,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4728,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4729,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4730,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4731,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4732,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4733,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4734,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4735,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4736,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4737,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4738,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4739,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4740,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4741,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4742,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4743,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4744,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4745,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4746,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4747,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4748,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4749,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4750,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4751,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4752,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4753,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4754,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4755,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4756,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
4757,0.2270521053204531,0.1742559064541918,0.2850779044680381,0.3136140837573169
